,Unnamed: 0,指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記,Unnamed: 6,日期,年
97,104,寶島股價指數,"9,455.75",-,253.16,-2.61,,,20160104,2016
98,105,發行量加權股價指數,"8,114.26",-,223.80,-2.68,,,20160104,2016
99,106,臺灣公司治理100指數,"4,442.16",-,136.85,-2.99,,,20160104,2016
100,107,臺灣50指數,"5,918.25",-,187.19,-3.07,,,20160104,2016
101,108,臺灣中型100指數,"5,952.48",-,133.78,-2.20,,,20160104,2016
102,109,臺灣資訊科技指數,"6,923.96",-,175.08,-2.47,,,20160104,2016
103,110,臺灣發達指數,"6,914.54",-,221.80,-3.11,,,20160104,2016
104,111,臺灣高股息指數,"5,005.94",-,119.42,-2.33,,,20160104,2016
105,112,臺灣就業99指數,"4,996.09",-,143.21,-2.79,,,20160104,2016
106,113,臺灣高薪100指數,"4,431.66",-,135.70,-2.97,,,20160104,2016
107,114,臺灣低波動高股息指數,"1,237.06",-,35.16,-2.76,,,20160104,2016
108,115,未含金融保險股指數,"6,832.03",-,178.77,-2.55,,,20160104,2016
109,116,未含電子股指數,"11,695.04",-,389.13,-3.22,,,20160104,2016
110,117,未含金融電子股指數,"10,049.23",-,321.15,-3.10,,,20160104,2016
111,118,小型股300指數,"5,142.91",-,87.87,-1.68,,,20160104,2016
112,119,水泥窯製類指數,372.19,-,15.54,-4.01,,,20160104,2016
113,120,塑膠化工類指數,715.88,-,35.13,-4.68,,,20160104,2016
114,121,機電類指數,"1,803.02",-,40.42,-2.19,,,20160104,2016
115,122,水泥類指數,96.50,-,3.97,-3.95,,,20160104,2016
116,123,食品類指數,"1,305.61",-,16.06,-1.22,,,20160104,2016
117,124,塑膠類指數,202.52,-,13.03,-6.05,,,20160104,2016
118,125,紡織纖維類指數,535.21,-,15.85,-2.88,,,20160104,2016
119,126,電機機械類指數,139.07,-,2.74,-1.93,,,20160104,2016
120,127,電器電纜類指數,28.42,-,0.38,-1.32,,,20160104,2016
121,128,化學生技醫療類指數,100.09,-,1.90,-1.86,,,20160104,2016
122,129,化學類指數,89.55,-,1.70,-1.86,,,20160104,2016
123,130,生技醫療類指數,80.22,-,1.54,-1.88,,,20160104,2016
124,131,玻璃陶瓷類指數,33.38,-,1.50,-4.30,,,20160104,2016
125,132,造紙類指數,148.04,-,1.96,-1.31,,,20160104,2016
126,133,鋼鐵類指數,71.64,-,1.49,-2.04,,,20160104,2016
127,134,橡膠類指數,270.90,-,6.36,-2.29,,,20160104,2016
128,135,汽車類指數,263.91,-,8.57,-3.15,,,20160104,2016
129,136,電子類指數,320.50,-,7.23,-2.21,,,20160104,2016
130,137,半導體類指數,107.30,-,2.45,-2.23,,,20160104,2016
131,138,電腦及週邊設備類指數,83.70,-,2.40,-2.79,,,20160104,2016
132,139,光電類指數,28.15,-,0.97,-3.33,,,20160104,2016
133,140,通信網路類指數,111.37,-,1.45,-1.29,,,20160104,2016
134,141,電子零組件類指數,74.36,-,1.70,-2.24,,,20160104,2016
135,142,電子通路類指數,91.10,-,1.99,-2.14,,,20160104,2016
136,143,資訊服務類指數,79.82,-,1.29,-1.59,,,20160104,2016
137,144,其他電子類指數,77.25,-,1.49,-1.89,,,20160104,2016
138,145,建材營造類指數,222.59,-,5.32,-2.33,,,20160104,2016
139,146,航運類指數,65.13,-,2.03,-3.02,,,20160104,2016
140,147,觀光類指數,117.02,-,1.50,-1.27,,,20160104,2016
141,148,金融保險類指數,957.25,-,34.88,-3.52,,,20160104,2016
142,149,貿易百貨類指數,197.11,-,4.67,-2.31,,,20160104,2016
143,150,油電燃氣類指數,98.88,-,2.42,-2.39,,,20160104,2016
144,151,其他類指數,235.13,-,6.67,-2.76,,,20160104,2016
145,152,臺指日報酬兩倍指數,"9,764.86",-,553.93,-5.37,,,20160104,2016
146,153,臺指日報酬反向一倍指數,"9,985.18",+,261.00,2.68,,,20160104,2016
147,154,電子類兩倍槓桿指數,"7,175.07",-,331.19,-4.41,,,20160104,2016
148,155,電子類反向指數,"11,370.78",+,245.43,2.21,,,20160104,2016
149,156,價格指數(跨市場),,,,,,,20160104,2016
150,158,價格指數(臺灣指數公司),,,,,,,20160104,2016
151,162,寶島股價報酬指數,"10,121.42",-,270.98,-2.61,,,20160104,2016
152,163,發行量加權股價報酬指數,"12,844.34",-,354.25,-2.68,,,20160104,2016
153,164,臺灣公司治理100報酬指數,"4,613.08",-,142.11,-2.99,,,20160104,2016
154,165,臺灣50報酬指數,"9,467.99",-,299.46,-3.07,,,20160104,2016
155,166,臺灣中型100報酬指數,"8,892.39",-,199.86,-2.20,,,20160104,2016
156,167,臺灣資訊科技報酬指數,"10,532.17",-,266.33,-2.47,,,20160104,2016
157,168,臺灣發達報酬指數,"9,992.28",-,320.52,-3.11,,,20160104,2016
158,169,臺灣高股息報酬指數,"8,868.17",-,211.55,-2.33,,,20160104,2016
159,170,臺灣就業99報酬指數,"5,899.47",-,169.11,-2.79,,,20160104,2016
160,171,臺灣高薪100報酬指數,"4,659.08",-,142.66,-2.97,,,20160104,2016
161,172,臺灣低波動高股息報酬指數,"2,551.42",-,72.52,-2.76,,,20160104,2016
162,173,未含金融電子股報酬指數,"15,984.00",-,510.82,-3.10,,,20160104,2016
163,174,小型股300報酬指數,"5,142.91",-,87.87,-1.68,,,20160104,2016
164,175,水泥類報酬指數,135.77,-,5.58,-3.95,,,20160104,2016
165,176,食品類報酬指數,"1,552.22",-,19.10,-1.22,,,20160104,2016
166,177,塑膠類報酬指數,258.44,-,16.63,-6.05,,,20160104,2016
167,178,紡織纖維類報酬指數,675.73,-,20.02,-2.88,,,20160104,2016
168,179,電機機械類報酬指數,173.29,-,3.41,-1.93,,,20160104,2016
169,180,電器電纜類報酬指數,32.50,-,0.44,-1.34,,,20160104,2016
170,181,化學生技醫療類報酬指數,125.64,-,2.39,-1.87,,,20160104,2016
171,182,化學類報酬指數,115.40,-,2.18,-1.85,,,20160104,2016
172,183,生技醫療類報酬指數,95.55,-,1.84,-1.89,,,20160104,2016
173,184,玻璃陶瓷類報酬指數,35.85,-,1.61,-4.30,,,20160104,2016
174,185,造紙類報酬指數,176.73,-,2.34,-1.31,,,20160104,2016
175,186,鋼鐵類報酬指數,92.41,-,1.92,-2.04,,,20160104,2016
176,187,橡膠類報酬指數,337.68,-,7.93,-2.29,,,20160104,2016
177,188,汽車類報酬指數,321.88,-,10.45,-3.14,,,20160104,2016
178,189,電子類報酬指數,465.87,-,10.50,-2.20,,,20160104,2016
179,190,半導體類報酬指數,149.30,-,3.42,-2.24,,,20160104,2016
180,191,電腦及週邊設備類報酬指數,126.88,-,3.64,-2.79,,,20160104,2016
181,192,光電類報酬指數,34.26,-,1.17,-3.30,,,20160104,2016
182,193,通信網路類報酬指數,178.44,-,2.32,-1.28,,,20160104,2016
183,194,電子零組件類報酬指數,106.92,-,2.45,-2.24,,,20160104,2016
184,195,電子通路類報酬指數,143.67,-,3.15,-2.15,,,20160104,2016
185,196,資訊服務類報酬指數,127.79,-,2.06,-1.59,,,20160104,2016
186,197,其他電子類報酬指數,93.12,-,1.80,-1.90,,,20160104,2016
187,198,建材營造類報酬指數,305.86,-,7.31,-2.33,,,20160104,2016
188,199,航運類報酬指數,78.43,-,2.45,-3.03,,,20160104,2016
189,200,觀光類報酬指數,132.80,-,1.70,-1.26,,,20160104,2016
190,201,金融保險類報酬指數,"1,237.42",-,45.08,-3.52,,,20160104,2016
191,202,貿易百貨類報酬指數,239.67,-,5.67,-2.31,,,20160104,2016
192,203,油電燃氣類報酬指數,118.88,-,2.91,-2.39,,,20160104,2016
193,204,其他類報酬指數,312.38,-,8.86,-2.76,,,20160104,2016
194,208,寶島股價指數,"9,411.93",-,43.82,-0.46,,,20160105,2016
195,209,發行量加權股價指數,"8,075.11",-,39.15,-0.48,,,20160105,2016
196,210,臺灣公司治理100指數,"4,423.04",-,19.12,-0.43,,,20160105,2016
197,211,臺灣50指數,"5,885.42",-,32.83,-0.55,,,20160105,2016
198,212,臺灣中型100指數,"5,935.84",-,16.64,-0.28,,,20160105,2016
199,213,臺灣資訊科技指數,"6,870.61",-,53.35,-0.77,,,20160105,2016
200,214,臺灣發達指數,"6,903.80",-,10.74,-0.16,,,20160105,2016
201,215,臺灣高股息指數,"5,023.20",+,17.26,0.34,,,20160105,2016
202,216,臺灣就業99指數,"4,972.75",-,23.34,-0.47,,,20160105,2016
203,217,臺灣高薪100指數,"4,412.47",-,19.19,-0.43,,,20160105,2016
204,218,臺灣低波動高股息指數,"1,234.45",-,2.61,-0.21,,,20160105,2016
205,219,未含金融保險股指數,"6,803.99",-,28.04,-0.41,,,20160105,2016
206,220,未含電子股指數,"11,641.06",-,53.98,-0.46,,,20160105,2016
207,221,未含金融電子股指數,"10,022.61",-,26.62,-0.26,,,20160105,2016
208,222,小型股300指數,"5,119.25",-,23.66,-0.46,,,20160105,2016
209,223,水泥窯製類指數,371.09,-,1.10,-0.30,,,20160105,2016
210,224,塑膠化工類指數,718.00,+,2.12,0.30,,,20160105,2016
211,225,機電類指數,"1,794.13",-,8.89,-0.49,,,20160105,2016
212,226,水泥類指數,96.46,-,0.04,-0.04,,,20160105,2016
213,227,食品類指數,"1,304.93",-,0.68,-0.05,,,20160105,2016
214,228,塑膠類指數,203.34,+,0.82,0.40,,,20160105,2016
215,229,紡織纖維類指數,530.58,-,4.63,-0.87,,,20160105,2016
216,230,電機機械類指數,138.66,-,0.41,-0.29,,,20160105,2016
217,231,電器電纜類指數,28.34,-,0.08,-0.28,,,20160105,2016
218,232,化學生技醫療類指數,99.77,-,0.32,-0.32,,,20160105,2016
219,233,化學類指數,89.55, ,--,--,,,20160105,2016
220,234,生技醫療類指數,79.72,-,0.50,-0.62,,,20160105,2016
221,235,玻璃陶瓷類指數,32.82,-,0.56,-1.68,,,20160105,2016
